 167_江湖医生.txt, 社会
 168_戏迷.txt, 娱乐
 169_龙爆鸡.txt, 娱乐
 170_三娘教子.txt, 娱乐
 171_歪大鼓.txt, 娱乐
 172_百兽图.txt, 娱乐
 173_围场.txt, 娱乐
 175_后补三国.txt, 历史
 176_捶骨相.txt, 娱乐
 177_牙粉匣.txt, 娱乐
 178_打桥票.txt, 娱乐
 179_“打”白朗.txt, 历史
 180_南征梦.txt, 娱乐
 181_高山求子.txt, 娱乐
 182_主客问答.txt, 娱乐
 183_朱夫子.txt, 娱乐
 184_丢驴吃药.txt, 娱乐
 185_卖棺材.txt, 社会
 186_山西家信.txt, 社会
 187_山东跑堂.txt, 娱乐
 188_韩复榘讲演.txt, 历史
 189_白吃.txt, 社会
 190_三性人.txt, 娱乐
 191_抢菜刀.txt, 娱乐
 192_书迷.txt, 娱乐
 193_打沙锅.txt, 娱乐
 194_酒迷.txt, 娱乐
 195_儿子迷.txt, 历史
 196_大戏魔.txt, 娱乐
 197_戏迷药方.txt, 娱乐
 198_巧对春联.txt, 娱乐
 199_巧对春联.txt, 娱乐
 200_卖春联.txt, 社会
 201_对春联.txt, 教育
 202_对对子.txt, 娱乐
 203_打灯谜——追“把”字.txt, 娱乐
 204_打灯谜——谈“我”字.txt, 娱乐
 205_打灯谜——抠“好”字.txt, 娱乐
 206_打灯谜——念腿.txt, 教育
 207_猜灯谜.txt, 娱乐
 208_五红图.txt, 科学
 209_五行诗.txt, 历史
 210_八大吉祥.txt, 娱乐
 211_郭德纲《三国》.txt, 历史
 212_梁山点将.txt, 娱乐
 213_哭的艺术.txt, 娱乐
 214_哭泣论.txt, 娱乐
 215_小买卖论.txt, 社会
 216_大登棚.txt, 娱乐
 217_评剧杂谈.txt, 娱乐
 218_学评戏.txt, 娱乐
 219_金刚腿.txt, 娱乐
 220_找五子.txt, 娱乐
 221_四字联音.txt, 娱乐
 222_大审.txt, 娱乐
 223_大审供.txt, 娱乐
 224_侃字.txt, 娱乐
 225_双字意.txt, 娱乐
 226_徒弟.txt, 教育
 227_渭水河.txt, 娱乐
 228_道光吃热汤面.txt, 历史
 229_小淘气.txt, 娱乐
 230_张飞爬树.txt, 历史
 231_姐夫戏小妮.txt, 娱乐
 232_卖黄土.txt, 社会
 233_增和桥.txt, 社会
 234_问路.txt, 娱乐
 235_避雨.txt, 社会
 236_学京话.txt, 娱乐
 237_戏迷传.txt, 娱乐
 238_行话.txt, 娱乐
 239_说大话.txt, 娱乐
 240_财迷还家.txt, 经济
 241_锔巴论.txt, 娱乐
 242_中秋节的生日.txt, 娱乐
 243_谜字.txt, 娱乐
 244_跑媒拉组.txt, 娱乐
 245_买金笔.txt, 社会
 246_江南围.txt, 历史
 248_讨军饷.txt, 政治
 248_讨军饷.txt, 政治
 253_数来宝.txt, 娱乐
 254_学唱数来宝.txt, 娱乐
 255_对坐数来宝.txt, 娱乐
 256_相声《百家姓》.txt, 娱乐
 257_找陈宫.txt, 娱乐
 258_杂学唱.txt, 娱乐
 259_四大名旦.txt, 娱乐
 260_追柳.txt, 娱乐
 261_戏曲哭笑论.txt, 娱乐
 262_戏迷游街.txt, 娱乐
 263_山东二黄.txt, 娱乐
 264_王二姐思夫.txt, 娱乐
 265_哭四出.txt, 娱乐
 266_玉堂春.txt, 娱乐
 267_乌龙院.txt, 娱乐
 268_学汉剧.txt, 历史
 269_学凳子.txt, 娱乐
 270_学栾子.txt, 娱乐
 271_学大鼓.txt, 娱乐
 272_学唱太平歌词.txt, 娱乐
 273_学四相.txt, 娱乐
 274_学四省.txt, 教育
 275_学满语.txt, 社会
 276_学英语.txt, 教育
 277_洋鼓洋号.txt, 娱乐
